# batch      l2_tst    l2_trn    l2_e_tst  l2_e_trn    l2_f_tst  l2_f_trn         lr
 783000    4.51e-02  6.66e-02    6.80e-04  9.99e-04    4.11e-02  6.07e-02    1.2e-07
 784000    5.54e-02  7.73e-02    1.37e-03  1.29e-03    4.74e-02  7.00e-02    1.2e-07
 785000    6.73e-02  5.82e-02    2.75e-04  8.09e-04    6.34e-02  5.34e-02    1.2e-07
 786000    4.64e-02  7.57e-02    9.24e-04  1.63e-03    4.12e-02  6.65e-02    1.2e-07
 787000    7.75e-02  5.36e-02    6.78e-04  7.58e-04    7.24e-02  4.91e-02    1.2e-07
 788000    5.18e-02  4.08e-02    3.81e-04  1.31e-04    4.86e-02  3.86e-02    1.1e-07
 789000    4.45e-02  4.45e-02    5.46e-04  5.46e-04    4.12e-02  4.12e-02    1.1e-07
 790000    5.34e-02  4.13e-02    1.59e-04  5.67e-05    5.06e-02  3.92e-02    1.1e-07
 791000    7.38e-02  6.72e-02    4.94e-04  1.74e-03    6.95e-02  5.67e-02    1.1e-07
 792000    4.64e-02  3.31e-02    1.33e-04  1.30e-04    4.40e-02  3.14e-02    1.1e-07
 793000    5.64e-02  4.72e-02    1.73e-04  2.86e-05    5.34e-02  4.49e-02    1.1e-07
 794000    4.47e-02  5.98e-02    6.14e-04  2.11e-04    4.12e-02  5.67e-02    1.1e-07
 795000    5.12e-02  4.10e-02    2.47e-04  1.36e-04    4.85e-02  3.89e-02    1.1e-07
 796000    5.33e-02  5.41e-02    9.69e-05  8.25e-04    5.07e-02  4.96e-02    1.0e-07
 797000    4.97e-02  4.06e-02    5.85e-04  1.31e-04    4.65e-02  3.86e-02    1.0e-07
 798000    5.44e-02  4.85e-02    2.47e-04  1.01e-03    5.16e-02  4.30e-02    1.0e-07
 799000    5.99e-02  8.00e-02    3.48e-04  1.68e-04    5.68e-02  7.62e-02    1.0e-07
 800000    6.66e-02  5.02e-02    2.90e-04  4.19e-04    6.33e-02  4.74e-02    1.0e-07
 801000    7.70e-02  6.38e-02    7.20e-04  2.25e-03    7.24e-02  4.77e-02    1.0e-07
 802000    6.66e-02  5.63e-02    3.19e-04  3.62e-04    6.34e-02  5.34e-02    9.8e-08
 803000    4.44e-02  8.15e-02    5.75e-04  5.80e-05    4.13e-02  7.77e-02    9.8e-08
 804000    4.60e-02  5.11e-02    1.09e-04  2.49e-04    4.39e-02  4.87e-02    9.5e-08
 805000    5.09e-02  4.89e-02    1.65e-04  2.45e-04    4.85e-02  4.65e-02    9.5e-08
 806000    7.69e-02  6.60e-02    7.31e-04  9.79e-04    7.25e-02  6.09e-02    9.3e-08
 807000    7.30e-02  6.58e-02    9.62e-04  2.49e-03    6.79e-02  4.69e-02    9.3e-08
 808000    7.22e-02  7.47e-02    7.87e-04  1.41e-03    6.79e-02  6.74e-02    9.1e-08
 809000    5.42e-02  6.18e-02    3.21e-04  1.22e-03    5.16e-02  5.56e-02    9.1e-08
 810000    4.98e-02  5.11e-02    6.88e-04  8.05e-04    4.65e-02  4.74e-02    8.9e-08
 811000    5.43e-02  5.29e-02    3.78e-04  9.08e-05    5.17e-02  5.07e-02    8.9e-08
 812000    6.12e-02  6.59e-02    5.76e-04  3.48e-04    5.79e-02  6.30e-02    8.7e-08
 813000    5.57e-02  4.95e-02    8.19e-05  5.39e-04    5.34e-02  4.65e-02    8.7e-08
 814000    5.06e-02  8.08e-02    5.27e-05  1.31e-03    4.85e-02  7.42e-02    8.5e-08
 815000    4.96e-02  6.81e-02    6.94e-04  3.12e-04    4.64e-02  6.52e-02    8.5e-08
 816000    6.10e-02  4.97e-02    5.14e-04  1.69e-04    5.80e-02  4.77e-02    8.3e-08
 817000    5.39e-02  5.73e-02    9.18e-05  3.91e-04    5.18e-02  5.47e-02    8.3e-08
 818000    5.04e-02  4.46e-02    5.95e-05  7.01e-05    4.85e-02  4.29e-02    8.1e-08
 819000    5.27e-02  5.18e-02    8.03e-05  4.62e-04    5.07e-02  4.92e-02    8.1e-08
 820000    3.76e-02  6.12e-02    2.18e-04  9.13e-04    3.60e-02  5.72e-02    7.9e-08
 821000    7.24e-02  7.97e-02    9.49e-04  2.47e-03    6.78e-02  6.42e-02    7.9e-08
 822000    5.58e-02  6.23e-02    3.44e-04  8.36e-04    5.34e-02  5.82e-02    7.8e-08
 823000    5.19e-02  6.17e-02    9.72e-04  1.54e-03    4.73e-02  5.37e-02    7.8e-08
 824000    5.37e-02  6.34e-02    2.46e-04  1.20e-03    5.16e-02  5.77e-02    7.6e-08
 825000    7.57e-02  8.28e-02    5.44e-04  1.90e-03    7.24e-02  7.29e-02    7.6e-08
 826000    5.56e-02  7.00e-02    2.73e-04  1.54e-03    5.34e-02  6.18e-02    7.4e-08
 827000    5.23e-02  5.12e-02    1.07e-03  1.68e-03    4.73e-02  4.07e-02    7.4e-08
 828000    4.54e-02  6.43e-02    9.15e-04  1.82e-04    4.11e-02  6.20e-02    7.2e-08
 829000    7.58e-02  8.88e-02    6.16e-04  3.31e-03    7.25e-02  6.45e-02    7.2e-08
 830000    5.53e-02  4.53e-02    1.38e-04  1.78e-04    5.34e-02  4.37e-02    7.1e-08
 831000    6.07e-02  7.51e-02    5.47e-04  1.12e-05    5.80e-02  7.26e-02    7.1e-08
 832000    4.55e-02  4.18e-02    8.26e-05  4.82e-04    4.40e-02  3.96e-02    6.9e-08
 833000    6.58e-02  5.24e-02    2.82e-04  5.03e-04    6.34e-02  5.00e-02    6.9e-08
 834000    5.00e-02  5.27e-02    8.73e-04  4.63e-06    4.65e-02  5.10e-02    6.8e-08
 835000    4.55e-02  4.82e-02    3.12e-05  3.01e-05    4.40e-02  4.66e-02    6.8e-08
 836000    5.01e-02  5.15e-02    6.98e-05  1.09e-03    4.85e-02  4.61e-02    6.6e-08
 837000    3.73e-02  4.84e-02    1.99e-04  4.81e-05    3.60e-02  4.69e-02    6.6e-08
 838000    5.00e-02  4.75e-02    7.71e-05  4.12e-04    4.85e-02  4.55e-02    6.5e-08
 839000    6.05e-02  5.61e-02    5.76e-04  1.01e-04    5.79e-02  5.44e-02    6.5e-08
 840000    5.01e-02  4.40e-02    1.03e-04  4.02e-04    4.86e-02  4.21e-02    6.3e-08
 841000    4.96e-02  4.95e-02    8.11e-04  5.12e-04    4.65e-02  4.73e-02    6.3e-08
 842000    7.18e-02  7.43e-02    3.72e-04  2.03e-03    6.94e-02  6.32e-02    6.2e-08
 843000    7.17e-02  7.84e-02    3.08e-04  3.36e-04    6.94e-02  7.58e-02    6.2e-08
 844000    7.57e-02  6.05e-02    7.15e-04  9.46e-04    7.25e-02  5.65e-02    6.0e-08
 845000    5.32e-02  5.41e-02    2.01e-04  4.49e-04    5.16e-02  5.20e-02    6.0e-08
 846000    5.32e-02  3.51e-02    1.76e-04  3.70e-04    5.16e-02  3.35e-02    5.9e-08
 847000    7.57e-02  6.01e-02    7.51e-04  6.25e-04    7.24e-02  5.74e-02    5.9e-08
 848000    5.14e-02  4.58e-02    9.70e-04  3.19e-04    4.73e-02  4.42e-02    5.8e-08
 849000    3.72e-02  4.48e-02    1.92e-04  6.78e-05    3.60e-02  4.35e-02    5.8e-08
 850000    5.52e-02  5.67e-02    2.84e-04  3.58e-04    5.35e-02  5.48e-02    5.6e-08
 851000    4.43e-02  6.78e-02    7.58e-04  9.46e-04    4.12e-02  6.40e-02    5.6e-08
 852000    7.58e-02  5.44e-02    8.12e-04  9.93e-04    7.24e-02  5.02e-02    5.5e-08
 853000    4.38e-02  4.99e-02    6.51e-04  3.93e-04    4.12e-02  4.81e-02    5.5e-08
 854000    7.52e-02  7.48e-02    6.53e-04  2.39e-03    7.24e-02  6.02e-02    5.4e-08
 855000    4.52e-02  5.04e-02    1.27e-04  1.34e-03    4.40e-02  4.40e-02    5.4e-08
 856000    4.43e-02  5.43e-02    7.71e-04  6.08e-05    4.12e-02  5.29e-02    5.2e-08
 857000    4.95e-02  5.12e-02    8.51e-04  4.08e-04    4.64e-02  4.95e-02    5.2e-08
 858000    5.84e-02  7.35e-02    1.68e-04  1.42e-03    5.69e-02  6.81e-02    5.1e-08
 859000    4.40e-02  5.37e-02    7.23e-04  5.73e-05    4.12e-02  5.23e-02    5.1e-08
 860000    4.98e-02  4.36e-02    1.73e-04  4.52e-05    4.85e-02  4.26e-02    5.0e-08
 861000    4.98e-02  5.35e-02    1.78e-04  1.17e-03    4.85e-02  4.79e-02    5.0e-08
 862000    5.32e-02  7.07e-02    3.07e-04  9.40e-04    5.17e-02  6.72e-02    4.9e-08
 863000    5.32e-02  6.33e-02    3.25e-04  8.90e-04    5.17e-02  5.99e-02    4.9e-08
 864000    4.94e-02  3.11e-02    8.16e-04  4.48e-05    4.65e-02  3.04e-02    4.8e-08
 865000    5.19e-02  4.39e-02    8.24e-05  7.48e-06    5.07e-02  4.29e-02    4.8e-08
 866000    5.16e-02  5.09e-02    1.05e-03  3.29e-05    4.73e-02  4.98e-02    4.7e-08
 867000    4.39e-02  8.39e-02    7.28e-04  1.35e-03    4.12e-02  7.88e-02    4.7e-08
 868000    5.50e-02  4.79e-02    3.41e-04  6.60e-04    5.34e-02  4.53e-02    4.6e-08
 869000    7.13e-02  7.97e-02    9.25e-04  3.68e-04    6.78e-02  7.77e-02    4.6e-08
 870000    4.34e-02  7.16e-02    6.30e-04  8.45e-04    4.11e-02  6.86e-02    4.5e-08
 871000    5.15e-02  5.73e-02    1.04e-03  2.20e-04    4.73e-02  5.59e-02    4.5e-08
 872000    4.51e-02  4.33e-02    1.81e-04  3.88e-04    4.40e-02  4.19e-02    4.4e-08
 873000    4.90e-02  4.75e-02    7.45e-04  6.49e-04    4.66e-02  4.53e-02    4.4e-08
 874000    7.49e-02  7.57e-02    6.67e-04  1.66e-03    7.24e-02  6.84e-02    4.3e-08
 875000    5.18e-02  6.74e-02    1.06e-04  1.75e-03    5.07e-02  5.87e-02    4.3e-08
 876000    7.50e-02  5.37e-02    7.08e-04  7.28e-04    7.25e-02  5.11e-02    4.2e-08
 877000    7.51e-02  8.24e-02    7.42e-04  1.88e-03    7.25e-02  7.39e-02    4.2e-08
 878000    5.81e-02  7.25e-02    1.74e-04  9.72e-04    5.69e-02  6.94e-02    4.1e-08
 879000    5.29e-02  4.86e-02    2.64e-04  6.67e-04    5.17e-02  4.63e-02    4.1e-08
 880000    5.81e-02  4.99e-02    2.02e-04  1.06e-04    5.69e-02  4.89e-02    4.0e-08
 881000    6.47e-02  4.77e-02    2.01e-04  1.10e-03    6.34e-02  4.31e-02    4.0e-08
 882000    5.17e-02  4.54e-02    3.59e-05  5.23e-04    5.07e-02  4.37e-02    3.9e-08
 883000    4.95e-02  4.92e-02    9.13e-05  3.35e-04    4.85e-02  4.79e-02    3.9e-08
 884000    4.48e-02  7.29e-02    4.15e-05  2.87e-03    4.39e-02  5.38e-02    3.8e-08
 885000    5.81e-02  6.59e-02    2.04e-04  1.49e-03    5.69e-02  6.01e-02    3.8e-08
 886000    4.87e-02  5.82e-02    7.20e-04  1.77e-03    4.64e-02  4.99e-02    3.7e-08
 887000    5.08e-02  5.94e-02    9.30e-04  2.14e-04    4.73e-02  5.82e-02    3.7e-08
 888000    5.17e-02  5.90e-02    1.57e-04  3.38e-04    5.07e-02  5.77e-02    3.6e-08
 889000    3.68e-02  4.36e-02    2.08e-04  2.84e-04    3.60e-02  4.25e-02    3.6e-08
 890000    4.48e-02  3.37e-02    7.95e-05  3.66e-05    4.40e-02  3.31e-02    3.5e-08
 891000    5.13e-02  5.22e-02    1.04e-03  4.74e-04    4.73e-02  5.06e-02    3.5e-08
 892000    4.48e-02  5.80e-02    8.66e-05  6.62e-04    4.40e-02  5.60e-02    3.5e-08
 893000    3.69e-02  4.00e-02    2.46e-04  1.28e-04    3.60e-02  3.93e-02    3.5e-08
 894000    4.38e-02  5.71e-02    7.59e-04  4.35e-04    4.11e-02  5.57e-02    3.4e-08
 895000    5.46e-02  4.99e-02    3.03e-04  6.53e-04    5.34e-02  4.77e-02    3.4e-08
 896000    4.36e-02  4.81e-02    7.18e-04  7.61e-04    4.11e-02  4.55e-02    3.3e-08
 897000    4.89e-02  5.60e-02    7.88e-04  7.47e-05    4.65e-02  5.51e-02    3.3e-08
 898000    5.26e-02  5.36e-02    1.73e-04  1.72e-04    5.17e-02  5.27e-02    3.2e-08
 899000    7.07e-02  6.68e-02    3.07e-04  2.44e-04    6.94e-02  6.56e-02    3.2e-08
 900000    7.13e-02  5.86e-02    1.03e-03  1.03e-03    6.79e-02  5.48e-02    3.2e-08
 901000    4.33e-02  6.48e-02    6.56e-04  6.06e-04    4.11e-02  6.30e-02    3.2e-08
 902000    5.98e-02  5.23e-02    6.41e-04  1.21e-04    5.79e-02  5.14e-02    3.1e-08
 903000    4.35e-02  6.24e-02    7.09e-04  5.02e-04    4.11e-02  6.08e-02    3.1e-08
 904000    5.45e-02  6.64e-02    3.04e-04  2.83e-04    5.34e-02  6.52e-02    3.0e-08
 905000    4.93e-02  6.06e-02    8.61e-05  6.24e-04    4.85e-02  5.87e-02    3.0e-08
 906000    6.44e-02  5.82e-02    2.41e-04  1.64e-03    6.34e-02  5.04e-02    3.0e-08
 907000    5.26e-02  5.54e-02    2.26e-04  1.74e-04    5.17e-02  5.45e-02    3.0e-08
 908000    7.46e-02  5.90e-02    7.34e-04  1.15e-03    7.25e-02  5.46e-02    2.9e-08
 909000    5.14e-02  6.23e-02    2.69e-05  1.29e-03    5.07e-02  5.72e-02    2.9e-08
 910000    5.14e-02  4.58e-02    4.43e-05  2.76e-04    5.07e-02  4.50e-02    2.8e-08
 911000    5.10e-02  5.23e-02    1.01e-03  9.16e-05    4.73e-02  5.16e-02    2.8e-08
 912000    3.68e-02  7.20e-02    3.10e-04  3.14e-04    3.60e-02  7.09e-02    2.8e-08
 913000    5.77e-02  1.03e-01    9.55e-05  4.03e-03    5.69e-02  7.79e-02    2.8e-08
 914000    5.95e-02  5.36e-02    5.41e-04  1.94e-03    5.80e-02  4.18e-02    2.7e-08
 915000    3.70e-02  3.62e-02    3.65e-04  4.06e-04    3.60e-02  3.51e-02    2.7e-08
 916000    4.46e-02  7.15e-02    2.30e-05  1.42e-03    4.40e-02  6.66e-02    2.6e-08
 917000    5.45e-02  6.78e-02    3.43e-04  1.11e-03    5.34e-02  6.38e-02    2.6e-08
 918000    5.26e-02  5.27e-02    2.82e-04  9.71e-05    5.17e-02  5.20e-02    2.6e-08
 919000    7.11e-02  6.50e-02    1.03e-03  6.57e-04    6.79e-02  6.32e-02    2.6e-08
 920000    5.43e-02  5.65e-02    2.62e-04  1.20e-03    5.34e-02  5.13e-02    2.5e-08
 921000    5.76e-02  5.54e-02    1.39e-04  4.71e-04    5.69e-02  5.42e-02    2.5e-08
 922000    4.85e-02  5.21e-02    7.43e-04  2.93e-04    4.65e-02  5.12e-02    2.5e-08
 923000    5.23e-02  5.54e-02    1.20e-04  7.00e-04    5.17e-02  5.34e-02    2.5e-08
 924000    6.43e-02  4.81e-02    2.49e-04  3.52e-04    6.34e-02  4.72e-02    2.4e-08
 925000    4.91e-02  5.15e-02    5.11e-05  1.60e-04    4.86e-02  5.08e-02    2.4e-08
 926000    4.45e-02  4.60e-02    5.11e-06  2.05e-04    4.40e-02  4.53e-02    2.3e-08
 927000    3.67e-02  8.05e-02    2.72e-04  2.35e-03    3.60e-02  7.00e-02    2.3e-08
 928000    5.76e-02  7.15e-02    9.26e-05  2.16e-03    5.69e-02  6.17e-02    2.3e-08
 929000    5.13e-02  4.49e-02    1.69e-04  5.92e-04    5.07e-02  4.32e-02    2.3e-08
 930000    5.08e-02  5.24e-02    9.93e-04  7.72e-04    4.73e-02  5.02e-02    2.2e-08
 931000    5.05e-02  4.97e-02    9.32e-04  9.05e-04    4.73e-02  4.67e-02    2.2e-08
 932000    6.42e-02  6.14e-02    2.31e-04  7.33e-04    6.34e-02  5.95e-02    2.2e-08
 933000    5.12e-02  7.50e-02    1.05e-03  1.95e-03    4.73e-02  6.63e-02    2.2e-08
 934000    4.27e-02  4.81e-02    5.69e-04  3.69e-05    4.11e-02  4.76e-02    2.1e-08
 935000    6.42e-02  5.23e-02    2.30e-04  6.06e-05    6.34e-02  5.17e-02    2.1e-08
 936000    5.75e-02  6.64e-02    1.65e-04  2.64e-04    5.69e-02  6.56e-02    2.1e-08
 937000    7.43e-02  6.00e-02    7.17e-04  8.95e-04    7.25e-02  5.73e-02    2.1e-08
 938000    5.43e-02  5.25e-02    3.32e-04  1.46e-03    5.35e-02  4.47e-02    2.0e-08
 939000    5.76e-02  5.76e-02    1.90e-04  5.86e-04    5.69e-02  5.63e-02    2.0e-08
 940000    4.33e-02  4.45e-02    6.94e-04  1.65e-05    4.12e-02  4.41e-02    2.0e-08
 941000    5.44e-02  6.76e-02    3.76e-04  6.55e-04    5.34e-02  6.58e-02    2.0e-08
 942000    4.86e-02  5.02e-02    7.88e-04  8.38e-04    4.65e-02  4.79e-02    1.9e-08
 943000    5.24e-02  3.92e-02    2.58e-04  6.18e-04    5.17e-02  3.74e-02    1.9e-08
 944000    5.75e-02  7.07e-02    1.74e-04  2.01e-04    5.69e-02  6.99e-02    1.9e-08
 945000    6.42e-02  5.57e-02    2.79e-04  1.08e-04    6.34e-02  5.51e-02    1.9e-08
 946000    5.95e-02  4.35e-02    6.46e-04  6.50e-04    5.80e-02  4.17e-02    1.9e-08
 947000    5.24e-02  5.33e-02    3.19e-04  9.27e-04    5.17e-02  5.04e-02    1.9e-08
 948000    3.65e-02  6.62e-02    2.25e-04  5.48e-04    3.60e-02  6.50e-02    1.8e-08
 949000    7.40e-02  6.84e-02    6.54e-04  1.06e-03    7.25e-02  6.51e-02    1.8e-08
 950000    5.11e-02  4.21e-02    7.22e-05  2.58e-04    5.07e-02  4.14e-02    1.8e-08
 951000    4.82e-02  4.44e-02    7.06e-04  1.46e-04    4.65e-02  4.39e-02    1.8e-08
 952000    5.11e-02  5.90e-02    1.07e-03  5.65e-04    4.73e-02  5.77e-02    1.7e-08
 953000    4.43e-02  5.80e-02    2.22e-05  4.36e-04    4.40e-02  5.71e-02    1.7e-08
 954000    5.06e-02  4.30e-02    9.81e-04  4.61e-04    4.73e-02  4.19e-02    1.7e-08
 955000    5.23e-02  6.94e-02    2.55e-04  5.21e-04    5.17e-02  6.83e-02    1.7e-08
 956000    7.08e-02  6.34e-02    1.04e-03  1.16e-04    6.78e-02  6.28e-02    1.7e-08
 957000    5.94e-02  5.75e-02    6.16e-04  8.62e-05    5.80e-02  5.70e-02    1.7e-08
 958000    7.07e-02  7.01e-02    1.02e-03  2.39e-03    6.79e-02  5.56e-02    1.6e-08
 959000    5.94e-02  6.86e-02    6.40e-04  1.70e-03    5.80e-02  6.18e-02    1.6e-08
 960000    4.85e-02  3.86e-02    7.82e-04  5.74e-04    4.65e-02  3.72e-02    1.6e-08
 961000    6.42e-02  5.77e-02    3.59e-04  1.10e-03    6.34e-02  5.42e-02    1.6e-08
 962000    5.94e-02  6.46e-02    6.21e-04  5.41e-04    5.80e-02  6.35e-02    1.5e-08
 963000    5.94e-02  6.00e-02    6.55e-04  8.63e-04    5.79e-02  5.77e-02    1.5e-08
 964000    4.89e-02  5.51e-02    9.16e-05  3.96e-04    4.85e-02  5.42e-02    1.5e-08
 965000    7.04e-02  6.20e-02    9.62e-04  9.29e-04    6.78e-02  5.93e-02    1.5e-08
 966000    4.82e-02  4.82e-02    7.25e-04  7.25e-04    4.65e-02  4.65e-02    1.5e-08
 967000    4.43e-02  5.34e-02    7.53e-05  1.58e-03    4.40e-02  4.60e-02    1.5e-08
 968000    7.01e-02  7.24e-02    2.78e-04  1.02e-03    6.94e-02  6.96e-02    1.4e-08
 969000    5.11e-02  5.74e-02    8.16e-05  4.58e-04    5.07e-02  5.64e-02    1.4e-08
 970000    7.41e-02  5.98e-02    7.31e-04  2.81e-04    7.25e-02  5.92e-02    1.4e-08
 971000    5.11e-02  5.12e-02    1.30e-04  5.40e-04    5.07e-02  5.00e-02    1.4e-08
 972000    5.41e-02  6.90e-02    2.83e-04  6.26e-04    5.34e-02  6.76e-02    1.4e-08
 973000    5.73e-02  7.00e-02    1.19e-04  9.16e-04    5.69e-02  6.80e-02    1.4e-08
 974000    5.93e-02  6.15e-02    6.38e-04  6.90e-04    5.80e-02  6.00e-02    1.3e-08
 975000    7.45e-02  5.79e-02    8.57e-04  9.99e-04    7.25e-02  5.47e-02    1.3e-08
 976000    7.41e-02  5.90e-02    7.29e-04  4.55e-04    7.25e-02  5.81e-02    1.3e-08
 977000    4.89e-02  6.36e-02    1.25e-04  1.13e-03    4.85e-02  5.98e-02    1.3e-08
 978000    5.10e-02  4.49e-02    1.09e-04  6.92e-04    5.07e-02  4.29e-02    1.3e-08
 979000    6.40e-02  4.27e-02    3.19e-04  1.43e-04    6.34e-02  4.23e-02    1.3e-08
 980000    4.29e-02  6.11e-02    6.48e-04  1.44e-03    4.11e-02  5.55e-02    1.3e-08
 981000    5.94e-02  4.90e-02    6.63e-04  8.97e-04    5.79e-02  4.63e-02    1.3e-08
 982000    5.10e-02  5.44e-02    5.23e-05  1.37e-04    5.07e-02  5.40e-02    1.2e-08
 983000    7.05e-02  7.41e-02    1.01e-03  7.75e-04    6.78e-02  7.24e-02    1.2e-08
 984000    4.42e-02  4.81e-02    2.99e-05  3.48e-04    4.40e-02  4.75e-02    1.2e-08
 985000    7.04e-02  5.12e-02    9.73e-04  1.34e-03    6.78e-02  4.52e-02    1.2e-08
 986000    7.05e-02  7.67e-02    1.00e-03  1.97e-04    6.78e-02  7.62e-02    1.2e-08
 987000    5.95e-02  5.76e-02    7.05e-04  4.22e-05    5.80e-02  5.73e-02    1.2e-08
 988000    4.89e-02  3.76e-02    1.10e-04  5.95e-04    4.85e-02  3.58e-02    1.1e-08
 989000    6.39e-02  6.09e-02    2.24e-04  1.76e-03    6.34e-02  5.28e-02    1.1e-08
 990000    5.21e-02  7.33e-02    2.46e-04  2.08e-03    5.17e-02  6.34e-02    1.1e-08
 991000    5.07e-02  6.42e-02    1.02e-03  1.93e-03    4.73e-02  5.46e-02    1.1e-08
 992000    7.41e-02  6.01e-02    7.45e-04  1.60e-03    7.25e-02  5.28e-02    1.1e-08
 993000    3.64e-02  5.64e-02    2.44e-04  1.23e-03    3.60e-02  5.24e-02    1.1e-08
 994000    4.89e-02  6.32e-02    1.48e-04  1.15e-03    4.85e-02  5.94e-02    1.1e-08
 995000    5.92e-02  6.80e-02    6.12e-04  1.20e-03    5.80e-02  6.45e-02    1.1e-08
 996000    4.29e-02  5.45e-02    6.57e-04  3.37e-04    4.12e-02  5.39e-02    1.0e-08
 997000    5.72e-02  5.48e-02    1.52e-04  6.65e-04    5.69e-02  5.35e-02    1.0e-08
 998000    7.04e-02  5.61e-02    9.83e-04  1.22e-03    6.78e-02  5.15e-02    1.0e-08
 999000    5.03e-02  8.59e-02    9.46e-04  3.37e-03    4.73e-02  6.31e-02    1.0e-08
1000000    5.20e-02  5.90e-02    2.05e-04  4.07e-04    5.17e-02  5.83e-02    1.0e-08
